source name,source #neur,target name,target #neur,Granger score,corrected p,eid
CENT3,41,VCO,45,0.01626320278235267,0.014241301281867801,c16d3557-b2c1-4545-93d0-112ac0915d93
ORBvl,82,ORBm,53,0.016231321553820628,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
LSr,23,LSv,23,0.01623077090271792,0.014241301281867801,b658bc7d-07cd-4203-8a25-7b16b549851b
PB,16,PARN,24,0.01621910947760887,0.014241301281867801,8c2f7f4d-7346-42a4-a715-4d37a5208535
VPL,64,VPM,80,0.01621413446549834,0.014241301281867801,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
POST,22,RSPd,22,0.016214119595426152,0.7552342047111543,6274dda8-3a59-4aa1-95f8-a8a549c46a26
MOs,72,VPM,31,0.016172875841811377,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
CA3,26,DG,15,0.016086899607055595,0.014241301281867801,87ad026d-5b95-4022-8d59-c260870d830f
AId,37,MOp,42,0.016073891512939583,0.014241301281867801,aa3432cd-62bd-40bc-bc1c-a12d53bcbdcf
LD,68,MOs,72,0.0160714692585295,0.07992394628966297,d33baf74-263c-4b37-a0d0-b79dcb80a764
RSPv,43,CA1,13,0.016047366192539977,0.014241301281867801,49e0ab27-827a-4c91-bcaa-97eea27a1b8d
CP,59,SSp-ll,44,0.016043557718298747,0.014241301281867801,c7bd79c9-c47e-4ea5-aea3-74dda991b48e
DP,49,TTd,19,0.016027108482481657,0.014241301281867801,4d8c7767-981c-4347-8e5e-5d5fffe38534
CA1,27,DG,24,0.01602695785644045,1.0,510b1a50-825d-44ce-86f6-9678f5396e02
ACAd,30,PL,31,0.016004829546881538,0.1690267012885918,259927fd-7563-4b03-bc5d-17b4d0fa7a55
VPL,20,SGN,12,0.015953838837970205,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
SPIV,44,V,61,0.015952110874887786,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
MV,32,LAV,40,0.015944163046258102,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
ORBm,38,DP,15,0.015931184022216178,0.014241301281867801,3f6e25ae-c007-4dc3-aa77-450fd5705046
SMT,15,MD,14,0.01589380787848026,0.014241301281867801,e6043c7d-8f6e-4b66-8309-2ec0abac0f79
VISp,13,CA1,31,0.015883138934586153,1.0,caa5dddc-9290-4e27-9f5e-575ba3598614
LSr,31,ACAv,34,0.015870921954185022,0.014241301281867801,d2918f52-8280-43c0-924b-029b2317e62c
SCm,32,MRN,26,0.015849373642623687,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
AON,45,ORBm,19,0.01583210150251441,0.014241301281867801,f25642c6-27a5-4a97-9ea0-06652db79fbd
CA3,14,BMA,17,0.01574186222641732,1.0,78b4fff5-c5ec-44d9-b5f9-d59493063f00
VeCB,14,IRN,18,0.01573550039801705,0.014241301281867801,41431f53-69fd-4e3b-80ce-ea62e03bf9c7
ZI,19,RSPagl,67,0.01572845341486662,0.014241301281867801,c557324b-b95d-414c-888f-6ee1329a2329
GRN,34,IRN,38,0.015709687349656935,0.014241301281867801,32d27583-56aa-4510-bc03-669036edad20
MRN,76,RN,29,0.01570792571899762,0.014241301281867801,4a45c8ba-db6f-4f11-9403-56e06a33dfa4
SSs,19,AUDv,18,0.015691388151264855,0.014241301281867801,3f859b5c-e73a-4044-b49e-34bb81e96715
GRN,68,NOD,29,0.015664845955210612,0.014241301281867801,25d1920e-a2af-4b6c-9f2e-fc6c65576544
VISam,16,APN,31,0.01565247546237378,0.014241301281867801,ecb5520d-1358-434c-95ec-93687ecd1396
CA1,31,DG,18,0.015617516171377,0.014241301281867801,caa5dddc-9290-4e27-9f5e-575ba3598614
VPMpc,23,PF,17,0.015602825791631804,0.014241301281867801,15b69921-d471-4ded-8814-2adad954bcd8
ACAd,35,SF,22,0.0156021801684546,0.014241301281867801,d2918f52-8280-43c0-924b-029b2317e62c
VCO,45,CENT3,41,0.015566439039022197,0.014241301281867801,c16d3557-b2c1-4545-93d0-112ac0915d93
LAV,41,SUV,39,0.015563768197291248,0.014241301281867801,15948667-747b-4702-9d53-354ac70e9119
PC5,19,PPN,36,0.015556352795711732,0.014241301281867801,b182b754-3c3e-4942-8144-6ee790926b58
SIM,30,IP,58,0.01554248400930205,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
ORBm,115,VISam,19,0.01553529073048775,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
RSPagl,67,ZI,19,0.015510504080767323,1.0,c557324b-b95d-414c-888f-6ee1329a2329
DG,32,CA1,32,0.01548208089672563,0.014241301281867801,2bdf206a-820f-402f-920a-9e86cd5388a4
LSr,31,ACAd,35,0.015480635515259243,0.014241301281867801,d2918f52-8280-43c0-924b-029b2317e62c
CP,44,VPL,48,0.015473527142544616,0.014241301281867801,8c33abef-3d3e-4d42-9f27-445e9def08f9
CUL4 5,11,RN,45,0.015391090636526692,0.014241301281867801,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df
ACAv,25,ACAd,30,0.015350870137972341,0.014241301281867801,196a2adf-ff83-49b2-823a-33f990049c2e
COAp,13,BMA,17,0.015348782618646625,0.014241301281867801,78b4fff5-c5ec-44d9-b5f9-d59493063f00
VISa,51,MRN,45,0.015326170809957719,0.014241301281867801,2bdf206a-820f-402f-920a-9e86cd5388a4
PO,89,VPM,31,0.015286040972689168,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
MRN,35,DG,18,0.01524917026351986,0.014241301281867801,caa5dddc-9290-4e27-9f5e-575ba3598614
MRN,40,CS,25,0.015229520509353214,0.014241301281867801,fd03d365-91df-41e2-ad81-9e0e4b9f5c7b
ORBvl,61,ORBm,55,0.015205756522345243,0.014241301281867801,4d8c7767-981c-4347-8e5e-5d5fffe38534
BST,25,LSv,19,0.015200393028831284,0.014241301281867801,81a1dca0-cc90-47c5-afe3-c277319c47c8
CP,94,AV,46,0.015199570786359024,1.0,465c44bd-2e67-4112-977b-36e1ac7e3f8c
VISa,58,VPM,39,0.015113523302426551,0.014241301281867801,0802ced5-33a3-405e-8336-b65ebc5cb07c
PIR,16,EPd,40,0.015111545266420596,0.6172593178695022,25f77e81-c1af-46ab-8686-73ac3d67c4a7
PSV,50,I5,11,0.015107370748480554,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
IP,27,PARN,34,0.01509022522810622,1.0,c4432264-e1ae-446f-8a07-6280abade813
PARN,35,SPIV,44,0.015046584740158363,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
MOs,69,AId,51,0.014966492604585224,0.014241301281867801,0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde
APN,18,POST,14,0.014881591172061772,0.014241301281867801,b887df2c-bb9c-44c9-a9c0-538da87b2cab
SNr,21,LGd,17,0.01484934419526993,1.0,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4
PARN,24,MV,28,0.014848536063796816,0.014241301281867801,2e22c1fc-eec6-4856-85a0-7dba8668f646
PRNc,21,SUT,13,0.014826429773124776,1.0,a1782f4f-86b0-480c-a7f2-3d8f1ab482ab
SIM,125,PARN,34,0.014826344330084378,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
MD,107,Eth,51,0.01478718817902549,1.0,ee40aece-cffd-4edb-a4b6-155f158c666a
ILA,28,TTd,19,0.014747490751139382,1.0,4d8c7767-981c-4347-8e5e-5d5fffe38534
VISam,16,DG,16,0.014746819263201935,0.014241301281867801,ecb5520d-1358-434c-95ec-93687ecd1396
SUV,39,LAV,41,0.014741669317968133,0.014241301281867801,15948667-747b-4702-9d53-354ac70e9119
PAG,23,SUB,16,0.014732866353549893,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
SSp-tr,34,SSp-bfd,58,0.014717521390030922,0.014241301281867801,1a507308-c63a-4e02-8f32-3239a07dc578
MRN,17,CA1,25,0.01466488746887711,0.014241301281867801,9b528ad0-4599-4a55-9148-96cc1d93fb24
VPMpc,23,PO,24,0.01465686552659411,0.014241301281867801,15b69921-d471-4ded-8814-2adad954bcd8
SUV,31,PARN,13,0.014626275018203572,0.014241301281867801,6668c4a0-70a4-4012-a7da-709660971d7a
MRN,91,VISp,12,0.014625591297802323,0.014241301281867801,07dc4b76-5b93-4a03-82a0-b3d9cc73f412
V,25,PRE,28,0.014625331097354971,0.2809067720300304,1dbba733-24a4-4400-9436-53f1bd8428e8
PL,51,ORBvl,139,0.0146007898709003,0.014241301281867801,dfbe628d-365b-461c-a07f-8b9911ba83aa
SCs,21,MRN,40,0.01458859635833,0.014241301281867801,fd03d365-91df-41e2-ad81-9e0e4b9f5c7b
VISam,59,DG,16,0.01457374848791926,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
TTd,22,ILA,56,0.01455186109038067,0.014241301281867801,fb70ebf7-8175-42b0-9b7a-7c6e8612226e
VISa,31,DG,16,0.014538046062695936,0.014241301281867801,ecb5520d-1358-434c-95ec-93687ecd1396
PL,31,TTd,40,0.01450760042182555,0.014241301281867801,259927fd-7563-4b03-bc5d-17b4d0fa7a55
LP,39,PO,25,0.014505022331559807,0.014241301281867801,ff96bfe1-d925-4553-94b5-bf8297adf259
PPN,36,MRN,28,0.014482621663486404,0.0927901991890961,b182b754-3c3e-4942-8144-6ee790926b58
SCm,52,RSPv,13,0.014436047062107467,0.014241301281867801,68775ca0-b056-48d5-b6ae-a4c2a76ae48f
IP,38,PARN,15,0.014413415239428108,0.014241301281867801,7939711b-8b4d-4251-b698-b97c1eaa846e
TRN,19,PRNr,68,0.014359675671553458,1.0,14127fdb-2e66-4823-b124-f49c128ba94d
APN,74,MRN,16,0.014342092072756779,1.0,f8d5c8b0-b931-4151-b86c-c471e2e80e5d
SCm,32,PAG,23,0.014338707885613932,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
CA1,31,VISp,13,0.014290465842867089,1.0,caa5dddc-9290-4e27-9f5e-575ba3598614
SSp-n,27,CP,13,0.014273035772464488,0.014241301281867801,72982282-e493-45ee-87ce-aa45cb3a3ec1
RSPv,67,RSPd,13,0.014260540534491155,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
LSr,31,LSc,22,0.014225872428945024,1.0,d2918f52-8280-43c0-924b-029b2317e62c
MRN,29,PSV,18,0.014195067785747872,0.014241301281867801,93ad879a-aa42-4150-83e1-38773c9785e4
VISp,24,CA1,14,0.014179106003239439,0.014241301281867801,0cf6d255-8f2f-463e-84fb-c54bacb79f51
VPM,80,VPL,64,0.014158182916528426,0.014241301281867801,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
CA3,33,DG,17,0.014122076604189748,1.0,6cbeead9-bb7a-40e1-8ccd-47ae60239654
CP,107,MOp,27,0.014110417943566864,0.014241301281867801,ee8b36de-779f-4dea-901f-e0141c95722b
ACAd,13,AON,54,0.014088851165971014,0.014241301281867801,dfbe628d-365b-461c-a07f-8b9911ba83aa
CP,107,ACB,27,0.014084464757885197,0.014241301281867801,ee8b36de-779f-4dea-901f-e0141c95722b
IRN,11,SPIV,27,0.014063182244504945,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
PRM,53,CENT2,62,0.014051961460259771,0.014241301281867801,251ece37-7798-477c-8a06-2845d4aa270c
PPN,36,PB,59,0.014046285011624516,0.014241301281867801,7dd27c2f-9544-448d-918d-be0f9837b0e0
ORBvl,61,AON,18,0.01401991034257528,1.0,4d8c7767-981c-4347-8e5e-5d5fffe38534
APN,25,IRN,23,0.014017275866705575,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
MRN,29,CENT3,90,0.014015406707280957,0.014241301281867801,93ad879a-aa42-4150-83e1-38773c9785e4
PRNc,29,DCO,15,0.014002878981825315,0.014241301281867801,5bcafa14-71cb-42fa-8265-ce5cda1b89e0
AId,17,MOp,139,0.013985660900302848,0.014241301281867801,81a78eac-9d36-4f90-a73a-7eb3ad7f770b
MD,107,SMT,58,0.013963710757679835,0.02767001237569209,ee40aece-cffd-4edb-a4b6-155f158c666a
ACAv,34,SF,22,0.013957598192704,0.9776050960435317,d2918f52-8280-43c0-924b-029b2317e62c
BMA,17,COAp,13,0.013953391091790068,0.014241301281867801,78b4fff5-c5ec-44d9-b5f9-d59493063f00
SUV,18,CENT3,30,0.013951474734569678,0.014241301281867801,004d8fd5-41e7-4f1b-a45b-0d4ad76fe446
LD,16,VPM,48,0.013932952430035122,0.014241301281867801,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c
AUDd,78,AUDv,130,0.013927039770269801,0.014241301281867801,7f5df7eb-cf36-4589-a20a-14b535441142
VISa,51,CA1,32,0.013914679007836734,0.014241301281867801,2bdf206a-820f-402f-920a-9e86cd5388a4
SSp-tr,18,CA1,12,0.013901251129213392,0.014241301281867801,f7335a49-4a98-46d2-a8ce-d041d2eac1d6
RPF,12,VISam,25,0.013870540641908544,0.014241301281867801,a2b9fbbe-79fc-4166-a16e-b307813a2f06
SCm,64,VISp,12,0.01385639808471758,0.014241301281867801,07dc4b76-5b93-4a03-82a0-b3d9cc73f412
SNr,36,PO,56,0.013843500979396501,0.014241301281867801,51e53aff-1d5d-4182-a684-aba783d50ae5
IRN,47,RT,36,0.013823229649574388,0.9776050960435317,fece187f-b47f-4870-a1d6-619afe942a7d
IRN,31,PGRN,23,0.013781262722272142,1.0,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0
ACAd,14,PL,33,0.013779759469340206,1.0,aad23144-0e52-4eac-80c5-c4ee2decb198
ILA,28,AON,18,0.013777435614626353,0.014241301281867801,4d8c7767-981c-4347-8e5e-5d5fffe38534
IRN,11,LDT,33,0.013736111418243767,0.02767001237569209,26aa51ff-968c-42e4-85c8-8ff47d19254d
BST,25,LSr,84,0.013730914991117947,0.014241301281867801,81a1dca0-cc90-47c5-afe3-c277319c47c8
SF,22,ACAd,35,0.013720589934102556,1.0,d2918f52-8280-43c0-924b-029b2317e62c
MRN,16,APN,22,0.013718735888328256,0.2562440568768836,952870e5-f2a7-4518-9e6d-71585460f6fe
APN,25,SIM,125,0.013688918307673048,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
LD,43,SSp-tr,39,0.013681618091507999,0.014241301281867801,3f859b5c-e73a-4044-b49e-34bb81e96715
AON,54,ORBm,38,0.013677920511009654,0.014241301281867801,3f6e25ae-c007-4dc3-aa77-450fd5705046
MV,37,NOD,51,0.013646411477003679,0.04080898366927816,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
EPd,11,CP,30,0.013639399509358809,0.014241301281867801,91a3353a-2da1-420d-8c7c-fad2fedfdd18
SSp-m,92,MOp,33,0.013628617284927423,0.14379174828213884,e56541a5-a6d5-4750-b1fe-f6b5257bfe7c
VPM,31,LD,68,0.013618551121089662,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
PS,26,LPO,37,0.013600974138902404,0.014241301281867801,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a
IRN,11,PARN,22,0.013578917272097323,0.42744357601539795,f1db6257-85ef-4385-b415-2d078ec75df2
VISp,12,CA3,17,0.013571496434490822,0.014241301281867801,032ffcdf-7692-40b3-b9ff-8def1fc18b2e
ZI,16,VPM,80,0.013561038291332421,1.0,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
SSp-bfd,52,ZI,25,0.0135426036285708,0.014241301281867801,3537d970-f515-4786-853f-23de525e110f
ICB,13,MARN,23,0.013541598417879332,0.7214975412323062,25d1920e-a2af-4b6c-9f2e-fc6c65576544
DG,18,VISp,13,0.013539187568235017,0.014241301281867801,caa5dddc-9290-4e27-9f5e-575ba3598614
LSr,84,MA,11,0.013537139218078992,0.014241301281867801,81a1dca0-cc90-47c5-afe3-c277319c47c8
SUV,20,IP,15,0.013536790663024746,1.0,6bf810fd-fbeb-4eea-9ea7-b6791d002b22
CA1,28,DG,16,0.013458352662686414,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
LD,16,CA3,21,0.013383645918565244,0.014241301281867801,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c
CP,59,ACB,18,0.01332617772404484,0.014241301281867801,1e45d992-c356-40e1-9be1-a506d944896f
IP,58,SIM,30,0.013323561347933817,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
LP,77,CP,60,0.013308995229959257,0.014241301281867801,6f09ba7e-e3ce-44b0-932b-c003fb44fb89
ProS,27,SUB,40,0.013271845500457935,0.014241301281867801,5c0c560e-9e1f-45e9-b66e-e4ee7855be84
SIM,52,IP,36,0.013270000125053711,0.014241301281867801,6668c4a0-70a4-4012-a7da-709660971d7a
P5,14,PB,11,0.013260038389642298,0.014241301281867801,75b6b132-d998-4fba-8482-961418ac957d
ORBm,53,DP,20,0.013249531787898028,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
PIR,23,EPd,14,0.013243582555370418,1.0,77e6dc6a-66ed-433c-b1a2-778c914f523c
PPN,22,IRN,39,0.013230615253356387,0.014241301281867801,e012d3e3-fdbc-4661-9ffa-5fa284e4e706
AV,46,AM,34,0.013190278296846568,1.0,465c44bd-2e67-4112-977b-36e1ac7e3f8c
MRN,56,PRNr,54,0.01315818517370725,0.014241301281867801,7235b10c-6621-44ea-abe9-01559633472d
PARN,15,IP,38,0.0131436431530438,0.05389974105348233,7939711b-8b4d-4251-b698-b97c1eaa846e
MRN,63,SCm,59,0.01311911919498083,0.014241301281867801,5c0c560e-9e1f-45e9-b66e-e4ee7855be84
DP,22,ORBvl,111,0.013115932624269199,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
VPMpc,23,CA1,11,0.013115666297576233,0.02767001237569209,15b69921-d471-4ded-8814-2adad954bcd8
LAV,40,IP,27,0.013113126336828753,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
VISa,29,LP,69,0.013108566093123955,0.014241301281867801,56b57c38-2699-4091-90a8-aba35103155e
SCm,90,RN,62,0.013092652015644864,0.014241301281867801,16693458-0801-4d35-a3f1-9115c7e5acfd
MOs,15,LSr,11,0.013003097502161215,0.014241301281867801,cef05f87-161b-4031-932c-6f47daf89698
APN,25,MV,32,0.01296794144565723,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
IRN,23,IP,27,0.012965705848736228,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
DG,18,CA1,31,0.012956180640658,1.0,caa5dddc-9290-4e27-9f5e-575ba3598614
CA1,24,SUB,23,0.012948825920159456,0.014241301281867801,8a3a0197-b40a-449f-be55-c00b23253bbf
IP,24,CUL4 5,31,0.012931503206576005,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
PO,56,Eth,15,0.012917054199328492,0.04080898366927816,1a507308-c63a-4e02-8f32-3239a07dc578
PL,62,ILA,80,0.012905295428176346,1.0,f99ac31f-171b-4208-a55d-5644c0ad51c3
VPM,52,LP,14,0.012899215316393254,1.0,54238fd6-d2d0-4408-b1a9-d19d24fd29ce
IRN,11,FOTU,15,0.01288770671381909,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
DG,21,ORBvl,82,0.012881192316222024,1.0,d33baf74-263c-4b37-a0d0-b79dcb80a764
ACAd,35,LSc,22,0.012876565311128876,0.014241301281867801,d2918f52-8280-43c0-924b-029b2317e62c
CENT3,30,IP,14,0.012872186275277723,0.014241301281867801,004d8fd5-41e7-4f1b-a45b-0d4ad76fe446
SSp-tr,24,PO,77,0.012849306301103989,0.014241301281867801,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9
VISp,62,RSPd,22,0.012832819660805564,1.0,6274dda8-3a59-4aa1-95f8-a8a549c46a26
APN,48,FC,12,0.012808421273248764,0.9562391213712766,edd22318-216c-44ff-bc24-49ce8be78374
PO,77,VPM,21,0.012763202465115144,0.014241301281867801,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9
VPM,42,PO,74,0.012760289292212807,0.014241301281867801,be164a14-6e73-42c3-ab60-d29c48693c0f
AUDv,60,SSs,75,0.012748429560419572,0.014241301281867801,ff48aa1d-ef30-4903-ac34-8c41b738c1b9
VISl,29,VISli,14,0.012733772897029332,1.0,35ed605c-1a1a-47b1-86ff-2b56144f55af
NOD,29,GRN,68,0.012715875146149368,0.014241301281867801,25d1920e-a2af-4b6c-9f2e-fc6c65576544
CUN,11,LD,14,0.012667221774061823,0.674865847288608,948fd27b-507b-41b3-bdf8-f9f5f0af8e0b
SSp-bfd,58,LP,53,0.012659989195247022,1.0,1a507308-c63a-4e02-8f32-3239a07dc578
VPL,64,SSp-ul,30,0.012658709475139491,0.014241301281867801,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
PB,11,P5,14,0.012632775927939034,0.014241301281867801,75b6b132-d998-4fba-8482-961418ac957d
SMT,15,PR,13,0.01261539823477448,0.014241301281867801,e6043c7d-8f6e-4b66-8309-2ec0abac0f79
IRN,45,VPM,15,0.012576736630510277,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
VISam,17,VISa,72,0.012571777514573319,0.014241301281867801,7f6b86f9-879a-4ea2-8531-294a221af5d0
CUL4 5,23,IC,11,0.012565503032778902,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
V,61,SPIV,44,0.012562620482876617,1.0,09394481-8dd2-4d5c-9327-f2753ede92d7
IRN,45,PO,111,0.01256154303068054,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
MOs,70,PL,35,0.012547952135883883,1.0,fb70ebf7-8175-42b0-9b7a-7c6e8612226e
SI,16,MA,11,0.012543596172392408,0.014241301281867801,9b5a1754-ac99-4d53-97d3-35c2f6638507
GRN,72,PO,42,0.012532163702562604,1.0,56b57c38-2699-4091-90a8-aba35103155e
IRN,35,IP,38,0.012497601679580578,0.49857257394986987,7939711b-8b4d-4251-b698-b97c1eaa846e
PARN,35,V,61,0.012489058945460152,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
MRN,91,SCm,64,0.012483112144816613,0.014241301281867801,07dc4b76-5b93-4a03-82a0-b3d9cc73f412
APN,25,LAV,40,0.012471819004070857,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
VPM,80,SSp-ul,30,0.012463266959223151,1.0,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
VISp,36,SUB,40,0.012455259398841713,0.014241301281867801,5c0c560e-9e1f-45e9-b66e-e4ee7855be84
MV,32,SIM,125,0.01242656013016636,1.0,c4432264-e1ae-446f-8a07-6280abade813
VAL,44,CA3,21,0.012414919525758437,0.014241301281867801,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c
LP,53,SSp-bfd,58,0.012413591371319605,0.014241301281867801,1a507308-c63a-4e02-8f32-3239a07dc578
LAV,41,CENT3,20,0.01238496375736671,1.0,15948667-747b-4702-9d53-354ac70e9119
MRN,63,SUB,40,0.012379149415270374,0.014241301281867801,5c0c560e-9e1f-45e9-b66e-e4ee7855be84
LD,95,PO,24,0.012377830246452858,1.0,4364a246-f8d7-4ce7-ba23-a098104b96e4
RSPv,21,SUB,25,0.012376476998220635,0.014241301281867801,952870e5-f2a7-4518-9e6d-71585460f6fe
RN,45,CUL4 5,11,0.012372936386750149,0.014241301281867801,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df
VPM,68,ZI,19,0.012355847304392946,1.0,c557324b-b95d-414c-888f-6ee1329a2329
ORBm,19,AON,45,0.012342568898467809,0.014241301281867801,f25642c6-27a5-4a97-9ea0-06652db79fbd
VPL,29,SSp-tr,16,0.012339245004312993,0.014241301281867801,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e
IRN,45,ZI,19,0.012325857989326217,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
CA3,16,RSPv,24,0.012323841739545236,0.6519531783684529,eacc49a9-f3a1-49f1-b87f-0972f90ee837
PRM,53,PFL,63,0.012302604080444835,0.014241301281867801,251ece37-7798-477c-8a06-2845d4aa270c
RSPagl,21,CM,29,0.012291405749122455,0.014241301281867801,510b1a50-825d-44ce-86f6-9678f5396e02
FOTU,15,IRN,11,0.01228706323561882,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
FC,12,APN,48,0.012266570196082073,0.014241301281867801,edd22318-216c-44ff-bc24-49ce8be78374
VPLpc,43,VPM,15,0.012249379031062553,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
IP,35,SPVO,40,0.012247821355812325,0.014241301281867801,5285c561-80da-4563-8694-739da92e5dd0
IRN,39,MRN,28,0.012224767661033491,1.0,e012d3e3-fdbc-4661-9ffa-5fa284e4e706
DP,22,ORBm,115,0.012221000189489468,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
APN,65,CA1,31,0.012205779388768052,0.014241301281867801,caa5dddc-9290-4e27-9f5e-575ba3598614
SIM,125,LAV,40,0.01218125891673873,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
VAL,49,RT,12,0.012165042673011793,1.0,948fd27b-507b-41b3-bdf8-f9f5f0af8e0b
PSV,18,MRN,29,0.012151841261471364,0.014241301281867801,93ad879a-aa42-4150-83e1-38773c9785e4
ZI,16,VPL,64,0.012150893917588097,0.37890700833195196,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
MV,28,PARN,24,0.012135334689999696,0.014241301281867801,2e22c1fc-eec6-4856-85a0-7dba8668f646
SCm,64,RSPd,16,0.01210461169733215,0.014241301281867801,07dc4b76-5b93-4a03-82a0-b3d9cc73f412
VPM,31,ORBm,53,0.012079377949391979,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
CA1,31,APN,65,0.01206472882888194,0.014241301281867801,caa5dddc-9290-4e27-9f5e-575ba3598614
PL,65,MOs,20,0.012060693235943743,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
IP,38,IRN,35,0.012032481645755847,0.014241301281867801,7939711b-8b4d-4251-b698-b97c1eaa846e
PC5,19,NLL,33,0.012022478394546359,0.014241301281867801,b182b754-3c3e-4942-8144-6ee790926b58
VPM,68,VPL,13,0.012021546334971434,0.845948800843923,c557324b-b95d-414c-888f-6ee1329a2329
MV,32,PARN,34,0.012007071736748604,1.0,c4432264-e1ae-446f-8a07-6280abade813
ZI,19,VPM,68,0.01200257313773761,0.014241301281867801,c557324b-b95d-414c-888f-6ee1329a2329
DCO,41,SPVI,76,0.011996101759738444,1.0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
VISp,11,CLI,22,0.011941913122858189,1.0,e1931de1-cf7b-49af-af33-2ade15e8abe7
GRN,22,IRN,29,0.011931031229875575,0.014241301281867801,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
GRN,22,PGRN,23,0.011921690990368305,0.014241301281867801,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0
LP,91,VPM,39,0.01192031774230794,0.014241301281867801,0802ced5-33a3-405e-8336-b65ebc5cb07c
AUDd,18,AUDv,18,0.011918200924792321,1.0,3f859b5c-e73a-4044-b49e-34bb81e96715
ZI,16,SSp-ul,30,0.011908137091065182,0.014241301281867801,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
IRN,23,SUV,33,0.011888140936803198,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
LRN,12,DCO,13,0.011888004540763806,0.014241301281867801,c728f6fd-58e2-448d-aefb-a72c637b604c
SUT,17,PB,11,0.011871254895424765,0.4751974310729685,75b6b132-d998-4fba-8482-961418ac957d
LSr,47,BST,17,0.011866746980388783,0.6519531783684529,49368f16-de69-4647-9a7a-761e94517821
